Testcase,Algorithm,Nodes,Edges,MaxFlow,RuntimeMs
random-600-3.in,Dinic,600,99516,297911862,0
random-600-3.in,Dinic-Scaling,600,99516,297911862,0
random-600-3.in,ISAP,600,99516,297911862,2
random-600-3.in,MPM,600,99516,297911862,24
random-600-3.in,Push-Relabel,600,99516,297911862,4
random-600-3.in,Push-Relabel-Highest,600,99516,297911862,5
random-600-3.in,Push-Relabel-Gap,600,99516,297911862,5
random-600-3.in,Push-Relabel-HG,600,99516,297911862,2
random-600-3.in,HLPP,600,99516,297911862,1
random-600-4.in,Edmonds-Karp,600,173814,309541904,121
random-600-4.in,Scaling,600,173814,309541904,1867
random-600-4.in,Dinic,600,173814,309541904,1
random-600-4.in,Dinic-Scaling,600,173814,309541904,5
random-600-4.in,ISAP,600,173814,309541904,4
random-600-4.in,MPM,600,173814,309541904,47
random-600-4.in,Push-Relabel,600,173814,309541904,2052
random-600-4.in,Push-Relabel-Highest,600,173814,309541904,1744
random-600-4.in,Push-Relabel-Gap,600,173814,309541904,2034
random-600-4.in,Push-Relabel-HG,600,173814,309541904,4
random-600-4.in,HLPP,600,173814,309541904,3
random-700-0.in,Edmonds-Karp,700,134897,344748787,97
random-700-0.in,Scaling,700,134897,344748787,1064
random-700-0.in,Dinic,700,134897,344748787,0
random-700-0.in,Dinic-Scaling,700,134897,344748787,0
random-700-0.in,ISAP,700,134897,344748787,3
random-700-0.in,MPM,700,134897,344748787,25
random-700-0.in,Push-Relabel,700,134897,344748787,6
random-700-0.in,Push-Relabel-Highest,700,134897,344748787,7
random-700-0.in,Push-Relabel-Gap,700,134897,344748787,7
random-700-0.in,Push-Relabel-HG,700,134897,344748787,3
random-700-0.in,HLPP,700,134897,344748787,1
random-700-1.in,Edmonds-Karp,700,102838,341049274,84
random-700-1.in,Scaling,700,102838,341049274,804
random-700-1.in,Dinic,700,102838,341049274,0
random-700-1.in,Dinic-Scaling,700,102838,341049274,0
random-700-1.in,ISAP,700,102838,341049274,2
random-700-1.in,MPM,700,102838,341049274,22
random-700-1.in,Push-Relabel,700,102838,341049274,4
random-700-1.in,Push-Relabel-Highest,700,102838,341049274,5
random-700-1.in,Push-Relabel-Gap,700,102838,341049274,5
random-700-1.in,Push-Relabel-HG,700,102838,341049274,2
random-700-1.in,HLPP,700,102838,341049274,1
random-700-2.in,Edmonds-Karp,700,107454,346346409,92
random-700-2.in,Scaling,700,107454,346346409,924
random-700-2.in,Dinic,700,107454,346346409,0
random-700-2.in,Dinic-Scaling,700,107454,346346409,0
random-700-2.in,ISAP,700,107454,346346409,2
random-700-2.in,MPM,700,107454,346346409,24
random-700-2.in,Push-Relabel,700,107454,346346409,4
random-700-2.in,Push-Relabel-Highest,700,107454,346346409,5
random-700-2.in,Push-Relabel-Gap,700,107454,346346409,5
random-700-2.in,Push-Relabel-HG,700,107454,346346409,2
random-700-2.in,HLPP,700,107454,346346409,1
random-700-3.in,Edmonds-Karp,700,135380,355298193,115
random-700-3.in,Scaling,700,135380,355298193,1368
random-700-3.in,Dinic,700,135380,355298193,0
random-700-3.in,Dinic-Scaling,700,135380,355298193,0
random-700-3.in,ISAP,700,135380,355298193,3
random-700-3.in,MPM,700,135380,355298193,35
random-700-3.in,Push-Relabel,700,135380,355298193,6
random-700-3.in,Push-Relabel-Highest,700,135380,355298193,7
random-700-3.in,Push-Relabel-Gap,700,135380,355298193,7
random-700-3.in,Push-Relabel-HG,700,135380,355298193,3
random-700-3.in,HLPP,700,135380,355298193,1
random-700-4.in,Edmonds-Karp,700,236629,344179148,172
random-700-4.in,Scaling,700,236629,344179148,1857
random-700-4.in,Dinic,700,236629,344179148,1
random-700-4.in,Dinic-Scaling,700,236629,344179148,1
random-700-4.in,ISAP,700,236629,344179148,5
random-700-4.in,MPM,700,236629,344179148,75
random-700-4.in,Push-Relabel,700,236629,344179148,10
random-700-4.in,Push-Relabel-Highest,700,236629,344179148,12
random-700-4.in,Push-Relabel-Gap,700,236629,344179148,12
random-700-4.in,Push-Relabel-HG,700,236629,344179148,5
random-700-4.in,HLPP,700,236629,344179148,2
random-800-0.in,Edmonds-Karp,800,176121,398047426,156
random-800-0.in,Scaling,800,176121,398047426,1507
random-800-0.in,Dinic,800,176121,398047426,1
random-800-0.in,Dinic-Scaling,800,176121,398047426,0
random-800-0.in,ISAP,800,176121,398047426,4
random-800-0.in,MPM,800,176121,398047426,38
random-800-0.in,Push-Relabel,800,176121,398047426,8
random-800-0.in,Push-Relabel-Highest,800,176121,398047426,9
random-800-0.in,Push-Relabel-Gap,800,176121,398047426,10
random-800-0.in,Push-Relabel-HG,800,176121,398047426,4
random-800-0.in,HLPP,800,176121,398047426,2
random-800-1.in,Edmonds-Karp,800,134211,402087724,118
random-800-1.in,Scaling,800,134211,402087724,1145
random-800-1.in,Dinic,800,134211,402087724,1
random-800-1.in,Dinic-Scaling,800,134211,402087724,0
random-800-1.in,ISAP,800,134211,402087724,3
random-800-1.in,MPM,800,134211,402087724,24
random-800-1.in,Push-Relabel,800,134211,402087724,6
random-800-1.in,Push-Relabel-Highest,800,134211,402087724,7
random-800-1.in,Push-Relabel-Gap,800,134211,402087724,7
random-800-1.in,Push-Relabel-HG,800,134211,402087724,3
random-800-1.in,HLPP,800,134211,402087724,1
random-800-2.in,Edmonds-Karp,800,140244,386121950,144
random-800-2.in,Scaling,800,140244,386121950,1863
random-800-2.in,Dinic,800,140244,386121950,1
random-800-2.in,Dinic-Scaling,800,140244,386121950,5
random-800-2.in,ISAP,800,140244,386121950,3
random-800-2.in,MPM,800,140244,386121950,27
random-800-2.in,Push-Relabel,800,140244,386121950,2157
random-800-2.in,Push-Relabel-Highest,800,140244,386121950,1796
random-800-2.in,Push-Relabel-Gap,800,140244,386121950,2108
random-800-2.in,Push-Relabel-HG,800,140244,386121950,4
random-800-2.in,HLPP,800,140244,386121950,3
random-800-3.in,Edmonds-Karp,800,176752,392516048,155
random-800-3.in,Scaling,800,176752,392516048,1890
random-800-3.in,Dinic,800,176752,392516048,1
random-800-3.in,Dinic-Scaling,800,176752,392516048,0
random-800-3.in,ISAP,800,176752,392516048,4
random-800-3.in,MPM,800,176752,392516048,66
random-800-3.in,Push-Relabel,800,176752,392516048,8
random-800-3.in,Push-Relabel-Highest,800,176752,392516048,9
random-800-3.in,Push-Relabel-Gap,800,176752,392516048,9
random-800-3.in,Push-Relabel-HG,800,176752,392516048,4
random-800-3.in,HLPP,800,176752,392516048,2
random-800-4.in,Edmonds-Karp,800,309115,405053761,283
random-800-4.in,Scaling,800,309115,405053761,4073
random-800-4.in,Dinic,800,309115,405053761,2
random-800-4.in,Dinic-Scaling,800,309115,405053761,10
random-800-4.in,ISAP,800,309115,405053761,7
random-800-4.in,MPM,800,309115,405053761,125
random-800-4.in,Push-Relabel,800,309115,405053761,4947
random-800-4.in,Push-Relabel-Highest,800,309115,405053761,4212
random-800-4.in,Push-Relabel-Gap,800,309115,405053761,4949
random-800-4.in,Push-Relabel-HG,800,309115,405053761,8
random-800-4.in,HLPP,800,309115,405053761,8
random-900-0.in,Edmonds-Karp,900,222833,434301228,250
random-900-0.in,Scaling,900,222833,434301228,3261
random-900-0.in,Dinic,900,222833,434301228,1
random-900-0.in,Dinic-Scaling,900,222833,434301228,8
random-900-0.in,ISAP,900,222833,434301228,5
random-900-0.in,MPM,900,222833,434301228,60
random-900-0.in,Push-Relabel,900,222833,434301228,3934
random-900-0.in,Push-Relabel-Highest,900,222833,434301228,3250
random-900-0.in,Push-Relabel-Gap,900,222833,434301228,3814
random-900-0.in,Push-Relabel-HG,900,222833,434301228,6
random-900-0.in,HLPP,900,222833,434301228,5
random-900-1.in,Edmonds-Karp,900,169753,448892197,165
random-900-1.in,Scaling,900,169753,448892197,1360
random-900-1.in,Dinic,900,169753,448892197,0
random-900-1.in,Dinic-Scaling,900,169753,448892197,0
random-900-1.in,ISAP,900,169753,448892197,3
random-900-1.in,MPM,900,169753,448892197,34
random-900-1.in,Push-Relabel,900,169753,448892197,7
random-900-1.in,Push-Relabel-Highest,900,169753,448892197,9
random-900-1.in,Push-Relabel-Gap,900,169753,448892197,8
random-900-1.in,Push-Relabel-HG,900,169753,448892197,3
random-900-1.in,HLPP,900,169753,448892197,2
random-900-2.in,Edmonds-Karp,900,177395,426885065,218
random-900-2.in,Scaling,900,177395,426885065,2630
random-900-2.in,Dinic,900,177395,426885065,1
random-900-2.in,Dinic-Scaling,900,177395,426885065,6
random-900-2.in,ISAP,900,177395,426885065,4
random-900-2.in,MPM,900,177395,426885065,38
random-900-2.in,Push-Relabel,900,177395,426885065,3117
random-900-2.in,Push-Relabel-Highest,900,177395,426885065,2667
random-900-2.in,Push-Relabel-Gap,900,177395,426885065,3036
random-900-2.in,Push-Relabel-HG,900,177395,426885065,5
random-900-2.in,HLPP,900,177395,426885065,4
random-900-3.in,Edmonds-Karp,900,223632,446606594,264
random-900-3.in,Scaling,900,223632,446606594,3060
random-900-3.in,Dinic,900,223632,446606594,1
random-900-3.in,Dinic-Scaling,900,223632,446606594,7
random-900-3.in,ISAP,900,223632,446606594,4
random-900-3.in,MPM,900,223632,446606594,58
random-900-3.in,Push-Relabel,900,223632,446606594,3975
random-900-3.in,Push-Relabel-Highest,900,223632,446606594,3266
random-900-3.in,Push-Relabel-Gap,900,223632,446606594,3846
random-900-3.in,Push-Relabel-HG,900,223632,446606594,5
random-900-3.in,HLPP,900,223632,446606594,5
random-900-4.in,Edmonds-Karp,900,391271,450841342,384
random-900-4.in,Scaling,900,391271,450841342,4510
random-900-4.in,Dinic,900,391271,450841342,2
random-900-4.in,Dinic-Scaling,900,391271,450841342,1
random-900-4.in,ISAP,900,391271,450841342,9
random-900-4.in,MPM,900,391271,450841342,171
random-900-4.in,Push-Relabel,900,391271,450841342,21
random-900-4.in,Push-Relabel-Highest,900,391271,450841342,27
random-900-4.in,Push-Relabel-Gap,900,391271,450841342,21
random-900-4.in,Push-Relabel-HG,900,391271,450841342,9
random-900-4.in,HLPP,900,391271,450841342,5
schooldance-0.in,Edmonds-Karp,4,3,1,0
schooldance-0.in,Scaling,4,3,1,0
schooldance-0.in,Dinic,4,3,1,0
schooldance-0.in,Dinic-Scaling,4,3,1,0
schooldance-0.in,ISAP,4,3,1,0
schooldance-0.in,MPM,4,3,1,0
schooldance-0.in,Push-Relabel,4,3,1,0
schooldance-0.in,Push-Relabel-Highest,4,3,1,0
schooldance-0.in,Push-Relabel-Gap,4,3,1,0
schooldance-0.in,Push-Relabel-HG,4,3,1,0
schooldance-0.in,HLPP,4,3,1,0
schooldance-1.in,Edmonds-Karp,9,19,3,0
schooldance-1.in,Scaling,9,19,3,0
schooldance-1.in,Dinic,9,19,3,0
schooldance-1.in,Dinic-Scaling,9,19,3,0
schooldance-1.in,ISAP,9,19,3,0
schooldance-1.in,MPM,9,19,3,0
schooldance-1.in,Push-Relabel,9,19,3,0
schooldance-1.in,Push-Relabel-Highest,9,19,3,0
schooldance-1.in,Push-Relabel-Gap,9,19,3,0
schooldance-1.in,Push-Relabel-HG,9,19,3,0
schooldance-1.in,HLPP,9,19,3,0
schooldance-10.in,Edmonds-Karp,1002,1500,1,0
schooldance-10.in,Scaling,1002,1500,1,0
schooldance-10.in,Dinic,1002,1500,1,0
schooldance-10.in,Dinic-Scaling,1002,1500,1,0
schooldance-10.in,ISAP,1002,1500,1,0
schooldance-10.in,MPM,1002,1500,1,1
schooldance-10.in,Push-Relabel,1002,1500,1,9
schooldance-10.in,Push-Relabel-Highest,1002,1500,1,1
schooldance-10.in,Push-Relabel-Gap,1002,1500,1,18
schooldance-10.in,Push-Relabel-HG,1002,1500,1,0
schooldance-10.in,HLPP,1002,1500,1,13
schooldance-11.in,Edmonds-Karp,1002,1500,1,0
schooldance-11.in,Scaling,1002,1500,1,0
schooldance-11.in,Dinic,1002,1500,1,0
schooldance-11.in,Dinic-Scaling,1002,1500,1,0
schooldance-11.in,ISAP,1002,1500,1,0
schooldance-11.in,MPM,1002,1500,1,1
schooldance-11.in,Push-Relabel,1002,1500,1,0
schooldance-11.in,Push-Relabel-Highest,1002,1500,1,0
schooldance-11.in,Push-Relabel-Gap,1002,1500,1,0
schooldance-11.in,Push-Relabel-HG,1002,1500,1,0
schooldance-11.in,HLPP,1002,1500,1,0
schooldance-12.in,Edmonds-Karp,1002,1965,377,1
schooldance-12.in,Scaling,1002,1965,377,0
schooldance-12.in,Dinic,1002,1965,377,0
schooldance-12.in,Dinic-Scaling,1002,1965,377,0
schooldance-12.in,ISAP,1002,1965,377,0
schooldance-12.in,MPM,1002,1965,377,8
schooldance-12.in,Push-Relabel,1002,1965,377,6
schooldance-12.in,Push-Relabel-Highest,1002,1965,377,10
schooldance-12.in,Push-Relabel-Gap,1002,1965,377,11
schooldance-12.in,Push-Relabel-HG,1002,1965,377,0
schooldance-12.in,HLPP,1002,1965,377,1
schooldance-13.in,Edmonds-Karp,1002,1972,384,1
schooldance-13.in,Scaling,1002,1972,384,0
schooldance-13.in,Dinic,1002,1972,384,0
schooldance-13.in,Dinic-Scaling,1002,1972,384,0
schooldance-13.in,ISAP,1002,1972,384,0
schooldance-13.in,MPM,1002,1972,384,7
schooldance-13.in,Push-Relabel,1002,1972,384,8
schooldance-13.in,Push-Relabel-Highest,1002,1972,384,14
schooldance-13.in,Push-Relabel-Gap,1002,1972,384,15
schooldance-13.in,Push-Relabel-HG,1002,1972,384,0
schooldance-13.in,HLPP,1002,1972,384,1
schooldance-14.in,Edmonds-Karp,5,4,1,0
schooldance-14.in,Scaling,5,4,1,0
schooldance-14.in,Dinic,5,4,1,0
schooldance-14.in,Dinic-Scaling,5,4,1,0
schooldance-14.in,ISAP,5,4,1,0
schooldance-14.in,MPM,5,4,1,0
schooldance-14.in,Push-Relabel,5,4,1,0
schooldance-14.in,Push-Relabel-Highest,5,4,1,0
schooldance-14.in,Push-Relabel-Gap,5,4,1,0
schooldance-14.in,Push-Relabel-HG,5,4,1,0
schooldance-14.in,HLPP,5,4,1,0
schooldance-2.in,Edmonds-Karp,7,9,2,0
schooldance-2.in,Scaling,7,9,2,0
schooldance-2.in,Dinic,7,9,2,0
schooldance-2.in,Dinic-Scaling,7,9,2,0
schooldance-2.in,ISAP,7,9,2,0
schooldance-2.in,MPM,7,9,2,0
schooldance-2.in,Push-Relabel,7,9,2,0
schooldance-2.in,Push-Relabel-Highest,7,9,2,0
schooldance-2.in,Push-Relabel-Gap,7,9,2,0
schooldance-2.in,Push-Relabel-HG,7,9,2,0
schooldance-2.in,HLPP,7,9,2,0
schooldance-3.in,Edmonds-Karp,272,741,122,0
schooldance-3.in,Scaling,272,741,122,0
schooldance-3.in,Dinic,272,741,122,0
schooldance-3.in,Dinic-Scaling,272,741,122,0
schooldance-3.in,ISAP,272,741,122,0
schooldance-3.in,MPM,272,741,122,0
schooldance-3.in,Push-Relabel,272,741,122,1
schooldance-3.in,Push-Relabel-Highest,272,741,122,1
schooldance-3.in,Push-Relabel-Gap,272,741,122,1
schooldance-3.in,Push-Relabel-HG,272,741,122,0
schooldance-3.in,HLPP,272,741,122,0
schooldance-4.in,Edmonds-Karp,1002,1965,377,2
schooldance-4.in,Scaling,1002,1965,377,0
schooldance-4.in,Dinic,1002,1965,377,0
schooldance-4.in,Dinic-Scaling,1002,1965,377,0
schooldance-4.in,ISAP,1002,1965,377,0
schooldance-4.in,MPM,1002,1965,377,6
schooldance-4.in,Push-Relabel,1002,1965,377,6
schooldance-4.in,Push-Relabel-Highest,1002,1965,377,10
schooldance-4.in,Push-Relabel-Gap,1002,1965,377,11
schooldance-4.in,Push-Relabel-HG,1002,1965,377,0
schooldance-4.in,HLPP,1002,1965,377,1
schooldance-5.in,Edmonds-Karp,7,8,2,0
schooldance-5.in,Scaling,7,8,2,0
schooldance-5.in,Dinic,7,8,2,0
schooldance-5.in,Dinic-Scaling,7,8,2,0
schooldance-5.in,ISAP,7,8,2,0
schooldance-5.in,MPM,7,8,2,0
schooldance-5.in,Push-Relabel,7,8,2,0
schooldance-5.in,Push-Relabel-Highest,7,8,2,0
schooldance-5.in,Push-Relabel-Gap,7,8,2,0
schooldance-5.in,Push-Relabel-HG,7,8,2,0
schooldance-5.in,HLPP,7,8,2,0
schooldance-6.in,Edmonds-Karp,240,551,118,0
schooldance-6.in,Scaling,240,551,118,0
schooldance-6.in,Dinic,240,551,118,0
schooldance-6.in,Dinic-Scaling,240,551,118,0
schooldance-6.in,ISAP,240,551,118,0
schooldance-6.in,MPM,240,551,118,0
schooldance-6.in,Push-Relabel,240,551,118,1
schooldance-6.in,Push-Relabel-Highest,240,551,118,2
schooldance-6.in,Push-Relabel-Gap,240,551,118,2
schooldance-6.in,Push-Relabel-HG,240,551,118,0
schooldance-6.in,HLPP,240,551,118,0
schooldance-7.in,Edmonds-Karp,22,30,1,0
schooldance-7.in,Scaling,22,30,1,0
schooldance-7.in,Dinic,22,30,1,0
schooldance-7.in,Dinic-Scaling,22,30,1,0
schooldance-7.in,ISAP,22,30,1,0
schooldance-7.in,MPM,22,30,1,0
schooldance-7.in,Push-Relabel,22,30,1,0
schooldance-7.in,Push-Relabel-Highest,22,30,1,0
schooldance-7.in,Push-Relabel-Gap,22,30,1,0
schooldance-7.in,Push-Relabel-HG,22,30,1,0
schooldance-7.in,HLPP,22,30,1,0
schooldance-8.in,Edmonds-Karp,22,120,10,0
schooldance-8.in,Scaling,22,120,10,0
schooldance-8.in,Dinic,22,120,10,0
schooldance-8.in,Dinic-Scaling,22,120,10,0
schooldance-8.in,ISAP,22,120,10,0
schooldance-8.in,MPM,22,120,10,0
schooldance-8.in,Push-Relabel,22,120,10,0
schooldance-8.in,Push-Relabel-Highest,22,120,10,0
schooldance-8.in,Push-Relabel-Gap,22,120,10,0
schooldance-8.in,Push-Relabel-HG,22,120,10,0
schooldance-8.in,HLPP,22,120,10,0
schooldance-9.in,Edmonds-Karp,22,61,10,0
schooldance-9.in,Scaling,22,61,10,0
schooldance-9.in,Dinic,22,61,10,0
schooldance-9.in,Dinic-Scaling,22,61,10,0
schooldance-9.in,ISAP,22,61,10,0
schooldance-9.in,MPM,22,61,10,0
schooldance-9.in,Push-Relabel,22,61,10,0
schooldance-9.in,Push-Relabel-Highest,22,61,10,0
schooldance-9.in,Push-Relabel-Gap,22,61,10,0
schooldance-9.in,Push-Relabel-HG,22,61,10,0
schooldance-9.in,HLPP,22,61,10,0
